Time [s],Forward Velocity [m/s],Angular Velocity [rad/s],Subject #,Range [m],Bearing [rad],x [m],y [m],Orientation [rad]
1288972747.717,,,12.0,3.822,0.16,,,
1288972747.717,,,13.0,2.999,0.501,,,
1288972747.931,,,2.0,2.112,0.024,,,
1288972748.036,0.165,0.902,,,,,,
1288972748.037,,,,,,2.4775565,-2.9163949,1.01379633
1288972748.145,,,13.0,3.178,0.278,,,
1288972748.156,0.165,0.902,,,,,,
1288972748.1569998,,,,,,2.4867876,-2.902972,1.08029633
1288972748.145,,,13.0,3.178,0.278,,,
1288972748.358,,,4.0,2.215,0.019,,,
1288972748.397,0.165,0.902,,,,,,
1288972748.398,,,,,,2.4987609,-2.8749671,1.23049633
1288972748.145,,,13.0,3.178,0.278,,,
1288972748.358,,,4.0,2.215,0.019,,,
1288972750.44,0.165,-1.003,,,,,,
1288972750.441,,,,,,2.4375074,-2.6253666,2.33299633
1288972750.496,,,15.0,4.537,0.107,,,
1288972750.56,0.165,-1.003,,,,,,
1288972750.5609999,,,,,,2.4258798,-2.6136838,2.30949633
1288972750.496,,,15.0,4.537,0.107,,,
1288972750.704,,,14.0,3.486,-0.026,,,
1288972750.797,0.165,-1.003,,,,,,
1288972750.7979999,,,,,,2.4067792,-2.5885638,2.16079633
1288972750.918,,,14.0,3.444,0.091,,,
1288972750.92,0.165,-1.003,,,,,,
1288972750.921,,,,,,2.3971525,-2.5744338,2.07809633
1288972750.918,,,14.0,3.444,0.091,,,
1288972753.924,0.165,0.902,,,,,,
1288972753.925,,,,,,2.2763394,-2.1436668,1.82839633
1288972753.976,,,14.0,2.863,0.387,,,
1288972754.044,0.165,0.902,,,,,,
1288972754.0449998,,,,,,2.2716809,-2.1255414,1.86199633
1288972753.976,,,14.0,2.863,0.387,,,
1288972754.187,,,14.0,2.892,0.299,,,
1288972754.284,0.165,0.902,,,,,,
1288972754.2849998,,,,,,2.2608214,-2.0952066,2.00099633
1288972754.4,,,14.0,2.951,0.186,,,
1288972754.404,0.165,0.902,,,,,,
1288972754.405,,,,,,2.2536883,-2.0823391,2.07159633
1288972754.4,,,14.0,2.951,0.186,,,
1288972754.819,,,14.0,2.892,-0.105,,,
1288972754.881,0.165,0.902,,,,,,
1288972754.882,,,,,,2.2175688,-2.0319058,2.35259633
1288972754.4,,,14.0,2.951,0.186,,,
1288972754.819,,,14.0,2.892,-0.105,,,
1288972769.779,0.165,-1.003,,,,,,
1288972769.78,,,,,,0.2356807,-0.9802276,2.65349633
1288972769.792,,,15.0,1.693,-0.287,,,
1288972769.905,0.165,-1.003,,,,,,
1288972769.906,,,,,,0.2180149,-0.9711618,2.62169633
1288972770.002,,,15.0,1.687,-0.237,,,
1288972770.019,0.165,-1.003,,,,,,
1288972770.02,,,,,,0.2053646,-0.9649806,2.53559633
1288972770.002,,,15.0,1.687,-0.237,,,
1288972770.211,,,15.0,1.7,-0.069,,,
1288972770.259,0.165,-1.003,,,,,,
1288972770.26,,,,,,0.1791896,-0.9444418,2.39429633
1288972770.002,,,15.0,1.687,-0.237,,,
1288972770.211,,,15.0,1.7,-0.069,,,
1288972770.631,,,15.0,1.628,0.174,,,
1288972770.743,0.165,-1.003,,,,,,
1288972770.744,,,,,,0.134344,-0.8965667,2.11369633
1288972770.842,,,15.0,1.554,0.308,,,
1288972770.863,0.165,-1.003,,,,,,
1288972770.8639998,,,,,,0.1279022,-0.8819419,2.04219633
1288972770.842,,,15.0,1.554,0.308,,,
1288972771.053,,,15.0,1.486,0.415,,,
1288972771.105,0.165,-1.003,,,,,,
1288972771.106,,,,,,0.1157799,-0.8564976,1.89249633
1288972770.842,,,15.0,1.554,0.308,,,
1288972771.053,,,15.0,1.486,0.415,,,
1288972772.112,,,14.0,1.021,-0.202,,,
1288972772.183,0.165,-1.003,,,,,,
1288972772.184,,,,,,0.1094608,-0.7143393,1.26369633
1288972770.842,,,15.0,1.554,0.308,,,
1288972771.053,,,15.0,1.486,0.415,,,
1288972772.112,,,14.0,1.021,-0.202,,,
1288972779.631,0.165,0.902,,,,,,
1288972779.632,,,,,,0.1548791,-0.6084935,1.15549633
1288972770.842,,,15.0,1.554,0.308,,,
1288972771.053,,,15.0,1.486,0.415,,,
1288972772.112,,,14.0,1.021,-0.202,,,
1288972780.835,0.165,0.902,,,,,,
1288972780.836,,,,,,0.1832855,-0.4566236,1.42949633
1288972770.842,,,15.0,1.554,0.308,,,
1288972771.053,,,15.0,1.486,0.415,,,
1288972772.112,,,14.0,1.021,-0.202,,,
1288972785.759,0.165,0.902,,,,,,
1288972785.76,,,,,,-0.1398695,0.1755356,2.13899633
1288972785.814,,,17.0,2.757,-0.264,,,
1288972785.879,0.165,0.902,,,,,,
1288972785.8799999,,,,,,-0.149585,0.1906559,2.16889633
1288972785.814,,,17.0,2.757,-0.264,,,
1288972789.363,0.165,-1.003,,,,,,
1288972789.3639998,,,,,,-0.5489278,0.5193677,2.50419633
1288972785.814,,,17.0,2.757,-0.264,,,
1288972791.74,,,16.0,2.496,-0.261,,,
1288972791.767,0.165,-1.003,,,,,,
1288972791.768,,,,,,-0.6279238,0.8006548,1.08279633
1288972785.814,,,17.0,2.757,-0.264,,,
1288972791.74,,,16.0,2.496,-0.261,,,
1288972792.162,,,16.0,2.539,-0.028,,,
1288972792.247,0.165,-1.003,,,,,,
1288972792.248,,,,,,-0.619912,0.8161405,0.95969633
1288972785.814,,,17.0,2.757,-0.264,,,
1288972791.74,,,16.0,2.496,-0.261,,,
1288972792.162,,,16.0,2.539,-0.028,,,
1288972798.495,0.165,0.902,,,,,,
1288972798.4959998,,,,,,0.3081423,1.3798829,0.89559633
1288972785.814,,,17.0,2.757,-0.264,,,
1288972791.74,,,16.0,2.496,-0.261,,,
1288972792.162,,,16.0,2.539,-0.028,,,
1288972799.383,,,16.0,1.557,0.115,,,
1288972799.457,0.165,0.902,,,,,,
1288972799.458,,,,,,0.3191801,1.4027716,0.98109633
1288972785.814,,,17.0,2.757,-0.264,,,
1288972791.74,,,16.0,2.496,-0.261,,,
1288972792.162,,,16.0,2.539,-0.028,,,
1288972799.383,,,16.0,1.557,0.115,,,
1288972799.818,,,16.0,1.501,-0.104,,,
1288972799.937,0.165,0.902,,,,,,
1288972799.938,,,,,,0.3536933,1.4547767,1.31019633
1288972800.031,,,16.0,1.406,-0.289,,,
1288972800.1,0.165,0.902,,,,,,
1288972800.1009998,,,,,,0.3593181,1.4773511,1.41009633
1288972800.031,,,16.0,1.406,-0.289,,,
1288972808.021,0.165,-1.003,,,,,,
1288972808.0219998,,,,,,-0.3847617,2.349091,2.42529633
1288972800.031,,,16.0,1.406,-0.289,,,
1288972809.757,,,18.0,2.654,-0.142,,,
1288972809.819,0.165,-1.003,,,,,,
1288972809.82,,,,,,-0.460435,2.5546543,1.28129633
1288972800.031,,,16.0,1.406,-0.289,,,
1288972809.757,,,18.0,2.654,-0.142,,,
1288972811.023,,,19.0,4.205,-0.064,,,
1288972816.787,0.165,0.902,,,,,,
1288972816.7879999,,,,,,0.4965117,3.3027978,1.41869633
1288972816.815,,,19.0,3.336,0.098,,,
1288972816.907,0.165,0.902,,,,,,
1288972816.908,,,,,,0.4965117,3.3027978,1.41869633
1288972816.815,,,19.0,3.336,0.098,,,
1288972817.03,,,19.0,3.312,0.03,,,
1288972817.147,0.165,0.902,,,,,,
1288972817.148,,,,,,0.4965117,3.3027978,1.41869633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.267,0.165,0.902,,,,,,
1288972817.268,,,,,,0.4965117,3.3027978,1.41869633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.458,,,19.0,3.121,-0.275,,,
1288972817.507,0.165,0.902,,,,,,
1288972817.508,,,,,,0.4965117,3.3027978,1.41869633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.458,,,19.0,3.121,-0.275,,,
1288972818.306,,,18.0,1.77,0.277,,,
1288972818.351,0.165,0.902,,,,,,
1288972818.352,,,,,,0.4965117,3.3027978,1.41869633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.458,,,19.0,3.121,-0.275,,,
1288972818.306,,,18.0,1.77,0.277,,,
1288972822.435,0.165,-1.003,,,,,,
1288972822.4359999,,,,,,0.5283365,3.9041185,1.43439633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.458,,,19.0,3.121,-0.275,,,
1288972818.306,,,18.0,1.77,0.277,,,
1288972823.74,,,19.0,2.475,-0.376,,,
1288972823.755,0.165,-1.003,,,,,,
1288972823.756,,,,,,0.5929776,4.0736126,0.65109633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.458,,,19.0,3.121,-0.275,,,
1288972818.306,,,18.0,1.77,0.277,,,
1288972823.74,,,19.0,2.475,-0.376,,,
1288972823.955,,,19.0,2.533,-0.257,,,
1288972823.995,0.165,-1.003,,,,,,
1288972823.9959998,,,,,,0.619746,4.0896137,0.53869633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.458,,,19.0,3.121,-0.275,,,
1288972818.306,,,18.0,1.77,0.277,,,
1288972823.74,,,19.0,2.475,-0.376,,,
1288972823.955,,,19.0,2.533,-0.257,,,
1288972824.171,,,19.0,2.566,-0.139,,,
1288972824.235,0.165,-1.003,,,,,,
1288972824.2359998,,,,,,0.6441181,4.1062156,0.45149633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.458,,,19.0,3.121,-0.275,,,
1288972818.306,,,18.0,1.77,0.277,,,
1288972823.74,,,19.0,2.475,-0.376,,,
1288972823.955,,,19.0,2.533,-0.257,,,
1288972824.171,,,19.0,2.566,-0.139,,,
1288972824.386,,,19.0,2.575,-0.014,,,
1288972824.479,0.165,-1.003,,,,,,
1288972824.48,,,,,,0.6826195,4.1158678,0.33019633
1288972817.244,,,19.0,3.25,-0.149,,,
1288972817.458,,,19.0,3.121,-0.275,,,
1288972818.306,,,18.0,1.77,0.277,,,
1288972823.74,,,19.0,2.475,-0.376,,,
1288972823.955,,,19.0,2.533,-0.257,,,
1288972824.171,,,19.0,2.566,-0.139,,,
1288972824.386,,,19.0,2.575,-0.014,,,
1288972824.601,,,19.0,2.547,0.107,,,
1288972831.087,0.165,-1.003,,,,,,
1288972831.0879998,,,,,,1.664995,4.2693404,0.13189633
1288972831.102,,,19.0,1.54,0.364,,,
1288972831.207,0.165,-1.003,,,,,,
1288972831.208,,,,,,1.6815193,4.2713837,0.10299633
1288972831.316,,,19.0,1.445,0.456,,,
1288972831.329,0.165,-1.003,,,,,,
1288972831.33,,,,,,1.6987194,4.2715865,0.03689633
1288972831.316,,,19.0,1.445,0.456,,,
1288972831.53,,,20.0,2.679,-0.484,,,
1288972831.567,0.165,-1.003,,,,,,
1288972831.5679998,,,,,,1.7219459,4.271816,-0.06670367
1288972831.316,,,19.0,1.445,0.456,,,
1288972831.53,,,20.0,2.679,-0.484,,,
1288972831.745,,,20.0,2.863,-0.308,,,
1288972831.807,0.165,-1.003,,,,,,
1288972831.8079998,,,,,,1.7219459,4.271816,-0.06670367
1288972831.316,,,19.0,1.445,0.456,,,
1288972831.53,,,20.0,2.679,-0.484,,,
1288972831.745,,,20.0,2.863,-0.308,,,
1288972831.958,,,20.0,2.921,-0.189,,,
1288972832.047,0.165,-1.003,,,,,,
1288972832.0479999,,,,,,1.7219459,4.271816,-0.06670367
1288972831.316,,,19.0,1.445,0.456,,,
1288972831.53,,,20.0,2.679,-0.484,,,
1288972831.745,,,20.0,2.863,-0.308,,,
1288972831.958,,,20.0,2.921,-0.189,,,
1288972832.529,0.165,0.902,,,,,,
1288972832.53,,,,,,1.9464821,4.1903256,-0.02250367
1288972832.61,,,20.0,2.873,-0.038,,,
1288972832.647,0.165,0.902,,,,,,
1288972832.648,,,,,,1.9464821,4.1903256,-0.02250367
1288972832.61,,,20.0,2.873,-0.038,,,
1288972832.824,,,20.0,2.83,-0.147,,,
1288972832.886,0.165,0.902,,,,,,
1288972832.8869998,,,,,,1.9464821,4.1903256,-0.02250367
1288972832.61,,,20.0,2.873,-0.038,,,
1288972832.824,,,20.0,2.83,-0.147,,,
1288972833.038,,,20.0,2.729,-0.269,,,
1288972833.133,0.165,0.902,,,,,,
1288972833.1339998,,,,,,1.9464821,4.1903256,-0.02250367
1288972832.61,,,20.0,2.873,-0.038,,,
1288972832.824,,,20.0,2.83,-0.147,,,
1288972833.038,,,20.0,2.729,-0.269,,,
1288972833.252,,,20.0,2.517,-0.451,,,
1288972834.333,0.165,-1.003,,,,,,
1288972834.3339999,,,,,,2.2554407,4.1076573,2.06109633
1288972832.61,,,20.0,2.873,-0.038,,,
1288972832.824,,,20.0,2.83,-0.147,,,
1288972833.038,,,20.0,2.729,-0.269,,,
1288972833.252,,,20.0,2.517,-0.451,,,
1288972834.568,,,20.0,2.328,-0.467,,,
1288972834.571,0.165,-1.003,,,,,,
1288972834.572,,,,,,2.2838469,4.0974232,2.02959633
1288972832.61,,,20.0,2.873,-0.038,,,
1288972832.824,,,20.0,2.83,-0.147,,,
1288972833.038,,,20.0,2.729,-0.269,,,
1288972833.252,,,20.0,2.517,-0.451,,,
1288972834.568,,,20.0,2.328,-0.467,,,
1288972834.781,,,20.0,2.42,-0.352,,,
1288972834.811,0.165,-1.003,,,,,,
1288972834.812,,,,,,2.3015838,4.0748083,1.90679633
1288972832.61,,,20.0,2.873,-0.038,,,
1288972832.824,,,20.0,2.83,-0.147,,,
1288972833.038,,,20.0,2.729,-0.269,,,
1288972833.252,,,20.0,2.517,-0.451,,,
1288972834.568,,,20.0,2.328,-0.467,,,
1288972834.781,,,20.0,2.42,-0.352,,,
1288972835.207,,,20.0,2.529,-0.114,,,
1288972835.291,0.165,-1.003,,,,,,
1288972835.2919998,,,,,,2.3575527,4.0215037,1.96019633
1288972832.61,,,20.0,2.873,-0.038,,,
1288972832.824,,,20.0,2.83,-0.147,,,
1288972833.038,,,20.0,2.729,-0.269,,,
1288972833.252,,,20.0,2.517,-0.451,,,
1288972834.568,,,20.0,2.328,-0.467,,,
1288972834.781,,,20.0,2.42,-0.352,,,
1288972835.207,,,20.0,2.529,-0.114,,,
1288972835.419,,,20.0,2.516,0.007,,,
1288972835.533,0.165,-1.003,,,,,,
1288972835.534,,,,,,2.3291399,3.9846644,1.47409633
1288972835.631,,,20.0,2.475,0.125,,,
1288972835.651,0.165,-1.003,,,,,,
1288972835.652,,,,,,2.3289198,3.9690654,1.38979633
1288972835.631,,,20.0,2.475,0.125,,,
1288972835.845,,,20.0,2.356,0.305,,,
1288972835.891,0.165,-1.003,,,,,,
1288972835.892,,,,,,2.3285277,3.9398621,1.26429633
1288972835.631,,,20.0,2.475,0.125,,,
1288972835.845,,,20.0,2.356,0.305,,,
1288972836.057,,,20.0,2.26,0.423,,,
1288972836.13,0.165,-1.003,,,,,,
1288972836.131,,,,,,2.3121831,3.9135289,1.01009633
1288972835.631,,,20.0,2.475,0.125,,,
1288972835.845,,,20.0,2.356,0.305,,,
1288972836.057,,,20.0,2.26,0.423,,,
1288972837.759,,,16.0,1.645,-0.447,,,
1288972837.815,0.165,-1.003,,,,,,
1288972837.816,,,,,,2.180437,3.7653776,0.12199633
1288972835.631,,,20.0,2.475,0.125,,,
1288972835.845,,,20.0,2.356,0.305,,,
1288972836.057,,,20.0,2.26,0.423,,,
1288972837.759,,,16.0,1.645,-0.447,,,
1288972837.97,,,16.0,1.703,-0.334,,,
1288972838.055,0.165,-1.003,,,,,,
1288972838.056,,,,,,2.1501554,3.7589759,-0.02680367
1288972835.631,,,20.0,2.475,0.125,,,
1288972835.845,,,20.0,2.356,0.305,,,
1288972836.057,,,20.0,2.26,0.423,,,
1288972837.759,,,16.0,1.645,-0.447,,,
1288972837.97,,,16.0,1.703,-0.334,,,
1288972839.015,0.165,0.902,,,,,,
1288972839.016,,,,,,2.048901,3.667897,-0.14270367
1288972839.047,,,14.0,3.971,0.237,,,
1288972839.133,0.165,0.902,,,,,,
1288972839.1339998,,,,,,2.0379249,3.6508117,-0.12150367
1288972839.047,,,14.0,3.971,0.237,,,
1288972839.496,,,16.0,1.446,-0.422,,,
1288972839.615,0.165,0.902,,,,,,
1288972839.616,,,,,,2.0322965,3.5644155,0.09549633
1288972839.047,,,14.0,3.971,0.237,,,
1288972839.496,,,16.0,1.446,-0.422,,,
1288972840.351,,,13.0,3.529,0.197,,,
1288972840.454,0.165,0.902,,,,,,
1288972840.455,,,,,,2.1777907,3.3624924,1.73109633
1288972839.047,,,14.0,3.971,0.237,,,
1288972839.496,,,16.0,1.446,-0.422,,,
1288972840.351,,,13.0,3.529,0.197,,,
1288972844.063,0.165,0.902,,,,,,
1288972844.064,,,,,,2.2271944,2.8433433,1.03979633
1288972844.115,,,12.0,3.292,0.418,,,
1288972844.115,,,11.0,5.867,0.151,,,
1288972844.183,0.165,0.902,,,,,,
1288972844.184,,,,,,2.2369719,2.8235887,1.07249633
1288972844.115,,,12.0,3.292,0.418,,,
1288972844.115,,,11.0,5.867,0.151,,,
1288972844.33,,,13.0,2.965,-0.015,,,
1288972844.423,0.165,0.902,,,,,,
1288972844.424,,,,,,2.2699876,2.7941664,1.20439633
1288972844.115,,,12.0,3.292,0.418,,,
1288972844.115,,,11.0,5.867,0.151,,,
1288972844.33,,,13.0,2.965,-0.015,,,
1288972844.544,,,12.0,3.444,0.221,,,
1288972844.663,0.165,0.902,,,,,,
1288972844.664,,,,,,2.3113838,2.766488,1.35339633
1288972844.115,,,12.0,3.292,0.418,,,
1288972844.115,,,11.0,5.867,0.151,,,
1288972844.33,,,13.0,2.965,-0.015,,,
1288972844.544,,,12.0,3.444,0.221,,,
1288972860.163,0.165,-1.003,,,,,,
1288972860.164,,,,,,3.787327,0.9636679,1.24469633
1288972860.174,,,12.0,1.135,-0.113,,,
1288972860.278,0.165,-1.003,,,,,,
1288972860.279,,,,,,3.7951313,0.9490578,1.22739633
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.403,0.165,-1.003,,,,,,
1288972860.404,,,,,,3.789348,0.9331721,1.13729633
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.645,0.165,-1.003,,,,,,
1288972860.646,,,,,,3.7796534,0.9007357,0.97919633
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972860.883,0.165,-1.003,,,,,,
1288972860.8839998,,,,,,3.7680322,0.8759159,0.85879633
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972861.023,,,12.0,0.998,0.321,,,
1288972861.122,0.165,-1.003,,,,,,
1288972861.123,,,,,,3.7516052,0.8516327,0.71569633
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972861.023,,,12.0,0.998,0.321,,,
1288972862.203,0.165,0.902,,,,,,
1288972862.204,,,,,,3.6591832,0.7494417,0.25839633
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972861.023,,,12.0,0.998,0.321,,,
1288972867.009,0.165,-1.003,,,,,,
1288972867.01,,,,,,3.6585451,0.0048856,0.54219633
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972861.023,,,12.0,0.998,0.321,,,
1288972867.718,,,7.0,3.109,-0.272,,,
1288972867.731,0.165,-1.003,,,,,,
1288972867.7319999,,,,,,3.5856933,-0.0436719,0.13519633
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972861.023,,,12.0,0.998,0.321,,,
1288972867.718,,,7.0,3.109,-0.272,,,
1288972868.137,,,7.0,3.178,-0.031,,,
1288972868.211,0.165,-1.003,,,,,,
1288972868.212,,,,,,3.5255314,-0.0570291,-0.14940367
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972861.023,,,12.0,0.998,0.321,,,
1288972867.718,,,7.0,3.109,-0.272,,,
1288972868.137,,,7.0,3.178,-0.031,,,
1288972868.555,,,7.0,3.044,0.265,,,
1288972868.571,0.165,-1.003,,,,,,
1288972868.572,,,,,,3.4795253,-0.047753,-0.37640367
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972861.023,,,12.0,0.998,0.321,,,
1288972867.718,,,7.0,3.109,-0.272,,,
1288972868.137,,,7.0,3.178,-0.031,,,
1288972868.555,,,7.0,3.044,0.265,,,
1288972869.53,0.165,0.902,,,,,,
1288972869.531,,,,,,3.3597342,-0.0319106,-0.75330367
1288972860.387,,,12.0,1.111,-0.026,,,
1288972860.599,,,12.0,1.082,0.088,,,
1288972860.811,,,12.0,1.044,0.21,,,
1288972861.023,,,12.0,0.998,0.321,,,
1288972867.718,,,7.0,3.109,-0.272,,,
1288972868.137,,,7.0,3.178,-0.031,,,
1288972868.555,,,7.0,3.044,0.265,,,
1288972875.898,0.165,-1.003,,,,,,
1288972875.899,,,,,,2.5187714,-0.5459358,-0.47180367
1288972875.921,,,10.0,4.17,-0.038,,,
1288972876.018,0.165,-1.003,,,,,,
1288972876.0189998,,,,,,2.5028399,-0.5502622,-0.49910367
1288972876.131,,,10.0,4.144,0.037,,,
1288972877.582,0.165,-1.003,,,,,,
1288972877.583,,,,,,2.2901758,-0.6144544,-0.63180367
1288972877.641,,,10.0,3.916,0.103,,,
1288972877.702,0.165,-1.003,,,,,,
1288972877.7029998,,,,,,2.2716877,-0.6175398,-0.66460367
1288972877.641,,,10.0,3.916,0.103,,,
1288972884.67,0.165,0.902,,,,,,
1288972884.671,,,,,,1.2440933,-0.6765081,-0.89430367
1288972884.744,,,10.0,2.575,0.537,,,
1288972884.79,0.165,0.902,,,,,,
1288972884.791,,,,,,1.2233999,-0.6819642,-0.86780367
1288972884.744,,,10.0,2.575,0.537,,,
1288972885.581,,,10.0,2.858,0.06,,,
1288972885.63,0.165,0.902,,,,,,
1288972885.631,,,,,,1.1263675,-0.7901958,-0.55790367
1288972884.744,,,10.0,2.575,0.537,,,
1288972885.581,,,10.0,2.858,0.06,,,
1288972891.038,0.165,-1.003,,,,,,
1288972891.039,,,,,,0.7530868,-1.3960665,-2.28918898
1288972884.744,,,10.0,2.575,0.537,,,
1288972885.581,,,10.0,2.858,0.06,,,
1288972891.317,,,10.0,1.957,-0.19,,,
1288972891.398,0.165,-1.003,,,,,,
1288972891.399,,,,,,0.7208954,-1.42871,-2.45178898
1288972884.744,,,10.0,2.575,0.537,,,
1288972885.581,,,10.0,2.858,0.06,,,
1288972891.317,,,10.0,1.957,-0.19,,,
1288972891.529,,,10.0,1.979,-0.079,,,
1288972891.638,0.165,-1.003,,,,,,
1288972891.639,,,,,,0.6936482,-1.4477191,-2.60468898
1288972891.742,,,10.0,1.94,0.06,,,
1288972891.757,0.165,-1.003,,,,,,
1288972891.758,,,,,,0.6791002,-1.4560976,-2.67058898
1288972891.742,,,10.0,1.94,0.06,,,
1288972891.953,,,10.0,1.895,0.172,,,
1288972891.998,0.165,-1.003,,,,,,
1288972891.9989998,,,,,,0.6525846,-1.4673761,-2.79188898
1288972891.742,,,10.0,1.94,0.06,,,
1288972891.953,,,10.0,1.895,0.172,,,
1288972892.374,,,10.0,1.672,0.473,,,
1288972892.478,0.165,-1.003,,,,,,
1288972892.4789999,,,,,,0.5883756,-1.4810898,-3.09458898
1288972891.742,,,10.0,1.94,0.06,,,
1288972891.953,,,10.0,1.895,0.172,,,
1288972892.374,,,10.0,1.672,0.473,,,
1288972893.212,,,15.0,2.038,-0.488,,,
1288972893.322,0.165,-1.003,,,,,,
1288972893.323,,,,,,0.4797874,-1.4632533,2.69749633
1288972891.742,,,10.0,1.94,0.06,,,
1288972891.953,,,10.0,1.895,0.172,,,
1288972892.374,,,10.0,1.672,0.473,,,
1288972893.212,,,15.0,2.038,-0.488,,,
1288972893.632,,,15.0,2.167,-0.249,,,
1288972893.682,0.165,-1.003,,,,,,
1288972893.6829998,,,,,,0.438396,-1.4391984,2.46729633
1288972891.742,,,10.0,1.94,0.06,,,
1288972891.953,,,10.0,1.895,0.172,,,
1288972892.374,,,10.0,1.672,0.473,,,
1288972893.212,,,15.0,2.038,-0.488,,,
1288972893.632,,,15.0,2.167,-0.249,,,
1288972893.843,,,15.0,2.201,-0.134,,,
1288972893.922,0.165,-1.003,,,,,,
1288972893.9229999,,,,,,0.4150055,-1.4193977,2.32019633
1288972891.742,,,10.0,1.94,0.06,,,
1288972891.953,,,10.0,1.895,0.172,,,
1288972892.374,,,10.0,1.672,0.473,,,
1288972893.212,,,15.0,2.038,-0.488,,,
1288972893.632,,,15.0,2.167,-0.249,,,
1288972893.843,,,15.0,2.201,-0.134,,,
1288972894.47,,,14.0,1.392,-0.527,,,
1288972894.522,0.165,-1.003,,,,,,
1288972894.523,,,,,,0.3715603,-1.3533249,1.97909633
1288972891.742,,,10.0,1.94,0.06,,,
1288972891.953,,,10.0,1.895,0.172,,,
1288972892.374,,,10.0,1.672,0.473,,,
1288972893.212,,,15.0,2.038,-0.488,,,
1288972893.632,,,15.0,2.167,-0.249,,,
1288972893.843,,,15.0,2.201,-0.134,,,
1288972894.47,,,14.0,1.392,-0.527,,,
1288972894.892,,,14.0,1.486,-0.278,,,
1288972895.009,0.165,-1.003,,,,,,
1288972895.01,,,,,,0.3534539,-1.2908865,1.70529633
1288972895.102,,,14.0,1.501,-0.175,,,
1288972895.122,0.165,-1.003,,,,,,
1288972895.123,,,,,,0.3499258,-1.2756615,1.62559633
1288972895.102,,,14.0,1.501,-0.175,,,
1288972895.313,,,14.0,1.506,-0.071,,,
1288972895.361,0.165,-1.003,,,,,,
1288972895.362,,,,,,0.3442151,-1.2867131,1.42979633
1288972895.102,,,14.0,1.501,-0.175,,,
1288972895.313,,,14.0,1.506,-0.071,,,
1288972895.526,,,14.0,1.472,0.06,,,
1288972895.602,0.165,-1.003,,,,,,
1288972895.603,,,,,,0.3525309,-1.2109017,1.32999633
1288972895.102,,,14.0,1.501,-0.175,,,
1288972895.313,,,14.0,1.506,-0.071,,,
1288972895.526,,,14.0,1.472,0.06,,,
1288972895.74,,,14.0,1.435,0.172,,,
1288972895.842,0.165,-1.003,,,,,,
1288972895.843,,,,,,0.3613215,-1.178875,1.19129633
1288972895.953,,,14.0,1.376,0.298,,,
1288972895.965,0.165,-1.003,,,,,,
1288972895.9659998,,,,,,0.3677238,-1.1649302,1.11719633
1288972895.953,,,14.0,1.376,0.298,,,
1288972896.167,,,14.0,1.303,0.413,,,
1288972896.202,0.165,-1.003,,,,,,
1288972896.2029998,,,,,,0.3817209,-1.136857,0.98259633
1288972895.953,,,14.0,1.376,0.298,,,
1288972896.167,,,14.0,1.303,0.413,,,
1288972907.017,0.165,-1.003,,,,,,
1288972907.018,,,,,,1.9549922,-0.8948113,0.10099633
1288972907.043,,,5.0,1.555,0.347,,,
1288972907.138,0.165,-1.003,,,,,,
1288972907.139,,,,,,1.9725157,-0.892637,0.06669633
1288972907.043,,,5.0,1.555,0.347,,,
1288972907.47,,,11.0,2.593,-0.488,,,
1288972907.498,0.165,-1.003,,,,,,
1288972907.4989998,,,,,,2.0190072,-0.8936777,-0.15110367
1288972907.043,,,5.0,1.555,0.347,,,
1288972907.47,,,11.0,2.593,-0.488,,,
1288972907.683,,,11.0,2.732,-0.305,,,
1288972907.738,0.165,-1.003,,,,,,
