Time [s],Forward Velocity [m/s],Angular Velocity [rad/s],Subject #,Range [m],Bearing [rad],x [m],y [m],Orientation [rad]
1288971993.919,,,15.0,3.109,0.359,,,
1288971994.137,,,15.0,3.076,0.361,,,
1288971994.354,,,15.0,3.044,0.364,,,
1288971994.792,,,15.0,2.96,0.373,,,
1288971995.01,,,15.0,2.928,0.375,,,
1288971995.227,,,15.0,2.897,0.379,,,
1288971995.445,,,15.0,2.866,0.385,,,
1288971995.533,0.142,0.0,,,,,,
1288971995.534,,,,,,0.1284924,2.8841438,-2.36718898
1288971993.483,,,15.0,3.173,0.351,,,
1288971993.699,,,15.0,3.143,0.352,,,
1288971993.919,,,15.0,3.109,0.359,,,
1288971994.137,,,15.0,3.076,0.361,,,
1288971994.354,,,15.0,3.044,0.364,,,
1288971994.792,,,15.0,2.96,0.373,,,
1288971995.01,,,15.0,2.928,0.375,,,
1288971995.227,,,15.0,2.897,0.379,,,
1288971995.445,,,15.0,2.866,0.385,,,
1288971995.884,,,15.0,2.788,0.396,,,
1288971995.893,0.142,0.0,,,,,,
1288971995.8939998,,,,,,0.0901804,2.8471487,-2.36738898
1288971993.483,,,15.0,3.173,0.351,,,
1288971993.699,,,15.0,3.143,0.352,,,
1288971993.919,,,15.0,3.109,0.359,,,
1288971994.137,,,15.0,3.076,0.361,,,
1288971994.354,,,15.0,3.044,0.364,,,
1288971994.792,,,15.0,2.96,0.373,,,
1288971995.01,,,15.0,2.928,0.375,,,
1288971995.227,,,15.0,2.897,0.379,,,
1288971995.445,,,15.0,2.866,0.385,,,
1288971995.884,,,15.0,2.788,0.396,,,
1288971996.321,,,15.0,2.755,0.4,,,
1288971996.369,0.142,0.0,,,,,,
1288971996.37,,,,,,0.038992,2.7910927,-2.36968898
1288971993.483,,,15.0,3.173,0.351,,,
1288971993.699,,,15.0,3.143,0.352,,,
1288971993.919,,,15.0,3.109,0.359,,,
1288971994.137,,,15.0,3.076,0.361,,,
1288971994.354,,,15.0,3.044,0.364,,,
1288971994.792,,,15.0,2.96,0.373,,,
1288971995.01,,,15.0,2.928,0.375,,,
1288971995.227,,,15.0,2.897,0.379,,,
1288971995.445,,,15.0,2.866,0.385,,,
1288971995.884,,,15.0,2.788,0.396,,,
1288971996.321,,,15.0,2.755,0.4,,,
1288971996.732,0.165,0.902,,,,,,
1288971996.733,,,,,,-0.0011971,2.7518277,-2.36788898
1288971996.759,,,15.0,2.664,0.411,,,
1288971996.853,0.165,0.902,,,,,,
1288971996.8539999,,,,,,-0.0146952,2.7411105,-2.33088898
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.573,0.142,0.0,,,,,,
1288971997.574,,,,,,-0.0706837,2.6682343,-1.86598898
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971997.931,0.142,0.0,,,,,,
1288971997.932,,,,,,-0.0886296,2.6184883,-1.80808898
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.171,0.142,0.0,,,,,,
1288971998.172,,,,,,-0.0983207,2.5857453,-1.81178898
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288971998.415,0.165,-1.003,,,,,,
1288971998.416,,,,,,-0.1100102,2.5484574,-1.80798898
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288971999.497,0.142,0.0,,,,,,
1288971999.498,,,,,,-0.1856229,2.4312841,-2.43068898
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288972000.815,0.165,0.902,,,,,,
1288972000.816,,,,,,-0.2754628,2.3661171,-2.45648898
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288972002.381,0.142,0.0,,,,,,
1288972002.382,,,,,,-0.4503894,2.1340437,-1.60378898
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288972002.615,,,10.0,4.711,-0.077,,,
1288972002.615,,,14.0,2.019,0.45,,,
1288972002.621,0.142,0.0,,,,,,
1288972002.622,,,,,,-0.4544097,2.0958982,-1.55500367
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288972002.615,,,10.0,4.711,-0.077,,,
1288972002.615,,,14.0,2.019,0.45,,,
1288972002.835,,,10.0,4.693,-0.077,,,
1288972002.861,0.142,0.0,,,,,,
1288972002.862,,,,,,-0.4575992,2.0647179,-1.53110367
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288972002.615,,,10.0,4.711,-0.077,,,
1288972002.615,,,14.0,2.019,0.45,,,
1288972002.835,,,10.0,4.693,-0.077,,,
1288972003.054,,,10.0,4.693,-0.071,,,
1288972003.101,0.142,0.0,,,,,,
1288972003.102,,,,,,-0.4576352,2.0247116,-1.54370367
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288972002.615,,,10.0,4.711,-0.077,,,
1288972002.615,,,14.0,2.019,0.45,,,
1288972002.835,,,10.0,4.693,-0.077,,,
1288972003.054,,,10.0,4.693,-0.071,,,
1288972003.274,,,10.0,4.622,-0.073,,,
1288972003.341,0.142,0.0,,,,,,
1288972003.342,,,,,,-0.4579979,2.0187959,-1.53810367
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288972002.615,,,10.0,4.711,-0.077,,,
1288972002.615,,,14.0,2.019,0.45,,,
1288972002.835,,,10.0,4.693,-0.077,,,
1288972003.054,,,10.0,4.693,-0.071,,,
1288972003.274,,,10.0,4.622,-0.073,,,
1288972003.494,,,10.0,4.617,-0.073,,,
1288972003.585,0.142,0.0,,,,,,
1288972003.586,,,,,,-0.4579979,2.0187959,-1.53810367
1288971996.759,,,15.0,2.664,0.411,,,
1288971997.854,,,5.0,1.731,0.312,,,
1288971997.854,,,10.0,5.312,0.132,,,
1288971998.074,,,5.0,1.671,0.322,,,
1288971998.074,,,10.0,5.257,0.133,,,
1288971998.294,,,10.0,5.214,0.135,,,
1288971998.294,,,5.0,1.582,0.351,,,
1288972002.615,,,10.0,4.711,-0.077,,,
1288972002.615,,,14.0,2.019,0.45,,,
1288972002.835,,,10.0,4.693,-0.077,,,
1288972003.054,,,10.0,4.693,-0.071,,,
1288972003.274,,,10.0,4.622,-0.073,,,
1288972003.494,,,10.0,4.617,-0.073,,,
1288972003.715,,,10.0,4.592,-0.073,,,
1288972003.821,0.142,0.0,,,,,,
1288972003.822,,,,,,-0.4579979,2.0187959,-1.53810367
1288972003.936,,,14.0,1.812,0.503,,,
1288972003.936,,,10.0,4.542,-0.074,,,
1288972003.938,0.142,0.0,,,,,,
1288972003.939,,,,,,-0.4579979,2.0187959,-1.53810367
1288972003.936,,,14.0,1.812,0.503,,,
1288972003.936,,,10.0,4.542,-0.074,,,
1288972004.155,,,10.0,4.471,-0.077,,,
1288972004.181,0.142,0.0,,,,,,
1288972004.182,,,,,,-0.4579979,2.0187959,-1.53810367
1288972003.936,,,14.0,1.812,0.503,,,
1288972003.936,,,10.0,4.542,-0.074,,,
1288972004.155,,,10.0,4.471,-0.077,,,
1288972004.376,,,10.0,4.471,-0.077,,,
1288972004.376,,,14.0,1.749,0.519,,,
1288972004.419,0.142,0.0,,,,,,
1288972004.4199998,,,,,,-0.4633648,1.6975822,-1.55190367
1288972003.936,,,14.0,1.812,0.503,,,
1288972003.936,,,10.0,4.542,-0.074,,,
1288972004.155,,,10.0,4.471,-0.077,,,
1288972004.376,,,10.0,4.471,-0.077,,,
1288972004.376,,,14.0,1.749,0.519,,,
1288972004.595,,,10.0,4.401,-0.08,,,
1288972004.659,0.142,0.0,,,,,,
1288972004.6599998,,,,,,-0.4633648,1.6975822,-1.55190367
1288972003.936,,,14.0,1.812,0.503,,,
1288972003.936,,,10.0,4.542,-0.074,,,
1288972004.155,,,10.0,4.471,-0.077,,,
1288972004.376,,,10.0,4.471,-0.077,,,
1288972004.376,,,14.0,1.749,0.519,,,
1288972004.595,,,10.0,4.401,-0.08,,,
1288972004.816,,,15.0,1.687,-0.299,,,
1288972004.901,0.142,0.0,,,,,,
1288972004.902,,,,,,-0.4633648,1.6975822,-1.55190367
1288972003.936,,,14.0,1.812,0.503,,,
1288972003.936,,,10.0,4.542,-0.074,,,
1288972004.155,,,10.0,4.471,-0.077,,,
1288972004.376,,,10.0,4.471,-0.077,,,
1288972004.376,,,14.0,1.749,0.519,,,
1288972004.595,,,10.0,4.401,-0.08,,,
1288972004.816,,,15.0,1.687,-0.299,,,
1288972005.035,,,10.0,4.379,-0.08,,,
1288972005.145,0.142,0.0,,,,,,
1288972005.146,,,,,,-0.4633648,1.6975822,-1.55190367
1288972005.255,,,10.0,4.334,-0.077,,,
1288972005.265,0.142,0.0,,,,,,
1288972005.266,,,,,,-0.4636867,1.695584,-1.55090367
1288972005.255,,,10.0,4.334,-0.077,,,
1288972005.475,,,10.0,4.315,-0.08,,,
1288972005.505,0.142,0.0,,,,,,
1288972005.506,,,,,,-0.4662588,1.6602075,-1.55190367
1288972005.255,,,10.0,4.334,-0.077,,,
1288972005.475,,,10.0,4.315,-0.08,,,
1288972005.695,,,10.0,4.308,-0.08,,,
1288972005.745,0.142,0.0,,,,,,
1288972005.7459998,,,,,,-0.4655037,1.6252592,-1.57948898
1288972005.255,,,10.0,4.334,-0.077,,,
1288972005.475,,,10.0,4.315,-0.08,,,
1288972005.695,,,10.0,4.308,-0.08,,,
1288972005.918,,,10.0,4.249,-0.08,,,
1288972005.983,0.142,0.0,,,,,,
1288972005.984,,,,,,-0.463089,1.5901782,-1.63408898
1288972005.255,,,10.0,4.334,-0.077,,,
1288972005.475,,,10.0,4.315,-0.08,,,
1288972005.695,,,10.0,4.308,-0.08,,,
1288972005.918,,,10.0,4.249,-0.08,,,
1288972006.137,,,10.0,4.211,-0.081,,,
1288972006.225,0.142,0.0,,,,,,
1288972006.2259998,,,,,,-0.4666434,1.5534638,-1.59048898
1288972005.255,,,10.0,4.334,-0.077,,,
1288972005.475,,,10.0,4.315,-0.08,,,
1288972005.695,,,10.0,4.308,-0.08,,,
1288972005.918,,,10.0,4.249,-0.08,,,
1288972006.137,,,10.0,4.211,-0.081,,,
1288972006.356,,,15.0,1.458,-0.343,,,
1288972006.465,0.142,0.0,,,,,,
1288972006.4659998,,,,,,-0.4677756,1.5133935,-1.57618898
1288972006.576,,,10.0,4.144,-0.084,,,
1288972006.585,0.142,0.0,,,,,,
1288972006.586,,,,,,-0.467205,1.4962243,-1.58538898
1288972006.576,,,10.0,4.144,-0.084,,,
1288972006.8,,,10.0,4.144,-0.075,,,
1288972006.825,0.142,0.0,,,,,,
1288972006.826,,,,,,-0.470194,1.4606273,-1.57818898
1288972006.576,,,10.0,4.144,-0.084,,,
1288972006.8,,,10.0,4.144,-0.075,,,
1288972006.945,0.165,0.902,,,,,,
1288972006.9459999,,,,,,-0.4698875,1.4437715,-1.58778898
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.065,0.165,0.902,,,,,,
1288972007.066,,,,,,-0.4708487,1.4269122,-1.56000367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.665,0.142,0.0,,,,,,
1288972007.666,,,,,,-0.4667232,1.350496,-1.11040367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972007.903,0.142,0.0,,,,,,
1288972007.904,,,,,,-0.4618598,1.3188857,-1.03630367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.143,0.142,0.0,,,,,,
1288972008.1439998,,,,,,-0.4505599,1.2864285,-1.00100367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.389,0.142,0.0,,,,,,
1288972008.3899999,,,,,,-0.4240564,1.2497985,-1.08060367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.558,,,7.0,4.377,0.112,,,
1288972008.623,0.142,0.0,,,,,,
1288972008.6239998,,,,,,-0.4052817,1.2155539,-1.11200367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.558,,,7.0,4.377,0.112,,,
1288972008.778,,,7.0,4.334,0.117,,,
1288972008.778,,,14.0,1.366,0.279,,,
1288972008.869,0.142,0.0,,,,,,
1288972008.87,,,,,,-0.391681,1.1829706,-1.11190367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.558,,,7.0,4.377,0.112,,,
1288972008.778,,,7.0,4.334,0.117,,,
1288972008.778,,,14.0,1.366,0.279,,,
1288972009.214,,,1.0,3.325,0.165,,,
1288972009.229,0.142,0.0,,,,,,
1288972009.23,,,,,,-0.3708722,1.1324968,-1.11510367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.558,,,7.0,4.377,0.112,,,
1288972008.778,,,7.0,4.334,0.117,,,
1288972008.778,,,14.0,1.366,0.279,,,
1288972009.214,,,1.0,3.325,0.165,,,
1288972009.433,,,14.0,1.263,0.31,,,
1288972009.469,0.142,0.0,,,,,,
1288972009.47,,,,,,-0.3570894,1.0991994,-1.11300367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.558,,,7.0,4.377,0.112,,,
1288972008.778,,,7.0,4.334,0.117,,,
1288972008.778,,,14.0,1.366,0.279,,,
1288972009.214,,,1.0,3.325,0.165,,,
1288972009.433,,,14.0,1.263,0.31,,,
1288972009.652,,,14.0,1.232,0.321,,,
1288972009.652,,,1.0,3.274,0.183,,,
1288972009.707,0.142,0.0,,,,,,
1288972009.708,,,,,,-0.3424913,1.065444,-1.11430367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.558,,,7.0,4.377,0.112,,,
1288972008.778,,,7.0,4.334,0.117,,,
1288972008.778,,,14.0,1.366,0.279,,,
1288972009.214,,,1.0,3.325,0.165,,,
1288972009.433,,,14.0,1.263,0.31,,,
1288972009.652,,,14.0,1.232,0.321,,,
1288972009.652,,,1.0,3.274,0.183,,,
1288972009.874,,,14.0,1.202,0.327,,,
1288972009.949,0.142,0.0,,,,,,
1288972009.9499998,,,,,,-0.3284628,1.0303024,-1.11460367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.558,,,7.0,4.377,0.112,,,
1288972008.778,,,7.0,4.334,0.117,,,
1288972008.778,,,14.0,1.366,0.279,,,
1288972009.214,,,1.0,3.325,0.165,,,
1288972009.433,,,14.0,1.263,0.31,,,
1288972009.652,,,14.0,1.232,0.321,,,
1288972009.652,,,1.0,3.274,0.183,,,
1288972009.874,,,14.0,1.202,0.327,,,
1288972010.092,,,14.0,1.155,0.362,,,
1288972010.092,,,1.0,3.213,0.207,,,
1288972010.188,0.142,0.0,,,,,,
1288972010.189,,,,,,-0.3148339,0.9964799,-1.11460367
1288972007.014,,,15.0,1.353,-0.374,,,
1288972007.902,,,14.0,1.486,0.259,,,
1288972008.121,,,14.0,1.456,0.258,,,
1288972008.121,,,1.0,3.364,0.122,,,
1288972008.34,,,14.0,1.425,0.266,,,
1288972008.34,,,7.0,4.401,0.11,,,
1288972008.558,,,7.0,4.377,0.112,,,
1288972008.778,,,7.0,4.334,0.117,,,
1288972008.778,,,14.0,1.366,0.279,,,
1288972009.214,,,1.0,3.325,0.165,,,
1288972009.433,,,14.0,1.263,0.31,,,
1288972009.652,,,14.0,1.232,0.321,,,
1288972009.652,,,1.0,3.274,0.183,,,
1288972009.874,,,14.0,1.202,0.327,,,
1288972010.092,,,14.0,1.155,0.362,,,
1288972010.092,,,1.0,3.213,0.207,,,
1288972010.311,,,7.0,4.085,0.131,,,
1288972010.429,0.142,0.0,,,,,,
1288972010.4299998,,,,,,-0.3003205,0.964372,-1.12270367
1288972010.529,,,7.0,4.085,0.125,,,
1288972010.549,0.142,0.0,,,,,,
1288972010.55,,,,,,-0.2937572,0.9484176,-1.12240367
1288972010.529,,,7.0,4.085,0.125,,,
1288972010.748,,,14.0,1.062,0.369,,,
1288972010.788,0.142,0.0,,,,,,
1288972010.789,,,,,,-0.2795173,0.9147148,-1.12480367
1288972010.529,,,7.0,4.085,0.125,,,
1288972010.748,,,14.0,1.062,0.369,,,
1288972011.624,,,1.0,3.084,0.286,,,
1288972011.633,0.142,0.0,,,,,,
1288972011.6339998,,,,,,-0.2301844,0.7960227,-1.12080367
1288972010.529,,,7.0,4.085,0.125,,,
1288972010.748,,,14.0,1.062,0.369,,,
1288972011.624,,,1.0,3.084,0.286,,,
1288972011.843,,,1.0,3.076,0.298,,,
1288972011.869,0.142,0.0,,,,,,
1288972011.87,,,,,,-0.2161248,0.7614494,-1.12140367
1288972010.529,,,7.0,4.085,0.125,,,
1288972010.748,,,14.0,1.062,0.369,,,
1288972011.624,,,1.0,3.084,0.286,,,
1288972011.843,,,1.0,3.076,0.298,,,
1288972012.062,,,1.0,3.06,0.306,,,
1288972012.062,,,8.0,7.234,0.256,,,
1288972012.113,0.142,0.0,,,,,,
1288972012.1139998,,,,,,-0.2028486,0.7280216,-1.10040367
1288972010.529,,,7.0,4.085,0.125,,,
1288972010.748,,,14.0,1.062,0.369,,,
1288972011.624,,,1.0,3.084,0.286,,,
1288972011.843,,,1.0,3.076,0.298,,,
1288972012.062,,,1.0,3.06,0.306,,,
1288972012.062,,,8.0,7.234,0.256,,,
1288972012.282,,,1.0,3.036,0.32,,,
1288972012.353,0.142,0.0,,,,,,
1288972012.3539999,,,,,,-0.186465,0.6911814,-1.11710367
1288972010.529,,,7.0,4.085,0.125,,,
1288972010.748,,,14.0,1.062,0.369,,,
1288972011.624,,,1.0,3.084,0.286,,,
1288972011.843,,,1.0,3.076,0.298,,,
1288972012.062,,,1.0,3.06,0.306,,,
1288972012.062,,,8.0,7.234,0.256,,,
1288972012.282,,,1.0,3.036,0.32,,,
1288972012.5,,,7.0,3.811,0.128,,,
1288972012.592,0.142,0.0,,,,,,
1288972012.593,,,,,,-0.1745735,0.6615118,-1.11430367
1288972010.529,,,7.0,4.085,0.125,,,
1288972010.748,,,14.0,1.062,0.369,,,
1288972011.624,,,1.0,3.084,0.286,,,
1288972011.843,,,1.0,3.076,0.298,,,
1288972012.062,,,1.0,3.06,0.306,,,
1288972012.062,,,8.0,7.234,0.256,,,
1288972012.282,,,1.0,3.036,0.32,,,
1288972012.5,,,7.0,3.811,0.128,,,
1288972012.722,,,8.0,7.234,0.265,,,
1288972012.722,,,1.0,2.981,0.345,,,
1288972012.831,0.142,0.0,,,,,,
1288972012.832,,,,,,-0.1600615,0.626418,-1.11700367
1288972012.94,,,1.0,2.961,0.356,,,
1288972012.952,0.142,0.0,,,,,,
1288972012.9529998,,,,,,-0.1539854,0.6102402,-1.11120367
1288972012.94,,,1.0,2.961,0.356,,,
1288972013.159,,,1.0,2.946,0.367,,,
1288972013.193,0.142,0.0,,,,,,
1288972013.194,,,,,,-0.1392808,0.5742341,-1.11350367
1288972012.94,,,1.0,2.961,0.356,,,
1288972013.159,,,1.0,2.946,0.367,,,
1288972013.378,,,1.0,2.939,0.38,,,
1288972013.433,0.142,0.0,,,,,,
1288972013.434,,,,,,-0.1248048,0.5413178,-1.11660367
1288972012.94,,,1.0,2.961,0.356,,,
1288972013.159,,,1.0,2.946,0.367,,,
1288972013.378,,,1.0,2.939,0.38,,,
1288972013.596,,,8.0,6.877,0.272,,,
1288972013.596,,,1.0,2.921,0.398,,,
1288972013.673,0.142,0.0,,,,,,
1288972013.674,,,,,,-0.110454,0.5076826,-1.12190367
1288972012.94,,,1.0,2.961,0.356,,,
1288972013.159,,,1.0,2.946,0.367,,,
1288972013.378,,,1.0,2.939,0.38,,,
1288972013.596,,,8.0,6.877,0.272,,,
1288972013.596,,,1.0,2.921,0.398,,,
1288972013.814,,,8.0,7.051,0.269,,,
1288972013.814,,,1.0,2.892,0.406,,,
1288972013.913,0.142,0.0,,,,,,
1288972013.914,,,,,,-0.0976916,0.475985,-1.11570367
1288972012.94,,,1.0,2.961,0.356,,,
1288972013.159,,,1.0,2.946,0.367,,,
1288972013.378,,,1.0,2.939,0.38,,,
1288972013.596,,,8.0,6.877,0.272,,,
1288972013.596,,,1.0,2.921,0.398,,,
1288972013.814,,,8.0,7.051,0.269,,,
1288972013.814,,,1.0,2.892,0.406,,,
1288972014.249,,,7.0,3.522,0.154,,,
1288972014.273,0.142,0.0,,,,,,
1288972014.274,,,,,,-0.07597,0.4251815,-1.12580367
1288972012.94,,,1.0,2.961,0.356,,,
1288972013.159,,,1.0,2.946,0.367,,,
1288972013.378,,,1.0,2.939,0.38,,,
1288972013.596,,,8.0,6.877,0.272,,,
1288972013.596,,,1.0,2.921,0.398,,,
1288972013.814,,,8.0,7.051,0.269,,,
1288972013.814,,,1.0,2.892,0.406,,,
1288972014.249,,,7.0,3.522,0.154,,,
1288972014.468,,,1.0,2.835,0.442,,,
1288972014.468,,,8.0,6.877,0.275,,,
1288972014.511,0.142,0.0,,,,,,
1288972014.5119998,,,,,,-0.0632212,0.3936386,-1.12230367
1288972012.94,,,1.0,2.961,0.356,,,
1288972013.159,,,1.0,2.946,0.367,,,
1288972013.378,,,1.0,2.939,0.38,,,
1288972013.596,,,8.0,6.877,0.272,,,
1288972013.596,,,1.0,2.921,0.398,,,
1288972013.814,,,8.0,7.051,0.269,,,
1288972013.814,,,1.0,2.892,0.406,,,
1288972014.249,,,7.0,3.522,0.154,,,
1288972014.468,,,1.0,2.835,0.442,,,
1288972014.468,,,8.0,6.877,0.275,,,
1288972014.904,,,1.0,2.781,0.471,,,
1288972014.904,,,8.0,6.877,0.28,,,
1288972014.997,0.142,0.0,,,,,,
1288972014.998,,,,,,-0.0354595,0.3247705,-1.11410367
1288972012.94,,,1.0,2.961,0.356,,,
1288972013.159,,,1.0,2.946,0.367,,,
1288972013.378,,,1.0,2.939,0.38,,,
1288972013.596,,,8.0,6.877,0.272,,,
1288972013.596,,,1.0,2.921,0.398,,,
1288972013.814,,,8.0,7.051,0.269,,,
1288972013.814,,,1.0,2.892,0.406,,,
1288972014.249,,,7.0,3.522,0.154,,,
1288972014.468,,,1.0,2.835,0.442,,,
1288972014.468,,,8.0,6.877,0.275,,,
1288972014.904,,,1.0,2.781,0.471,,,
1288972014.904,,,8.0,6.877,0.28,,,
1288972015.122,,,1.0,2.768,0.478,,,
1288972015.122,,,8.0,6.752,0.278,,,
1288972015.235,0.142,0.0,,,,,,
1288972015.2359998,,,,,,-0.0212021,0.2905913,-1.11300367
1288972015.339,,,1.0,2.729,0.492,,,
1288972015.339,,,8.0,6.744,0.28,,,
1288972015.356,0.142,0.0,,,,,,
1288972015.3569999,,,,,,-0.0150252,0.2747631,-1.11070367
1288972015.339,,,1.0,2.729,0.492,,,
1288972015.339,,,8.0,6.744,0.28,,,
1288972015.775,,,8.0,6.712,0.281,,,
1288972015.837,0.142,0.0,,,,,,
1288972015.8379998,,,,,,0.0145018,0.2052824,-1.11890367
1288972015.339,,,1.0,2.729,0.492,,,
1288972015.339,,,8.0,6.744,0.28,,,
1288972015.775,,,8.0,6.712,0.281,,,
1288972016.211,,,8.0,6.712,0.285,,,
1288972016.314,0.142,0.0,,,,,,
1288972016.3149998,,,,,,0.0419312,0.1393938,-1.11940367
1288972016.43,,,7.0,3.152,0.173,,,
1288972016.436,0.142,0.0,,,,,,
1288972016.437,,,,,,0.0470582,0.1213781,-1.09740367
1288972016.43,,,7.0,3.152,0.173,,,
